worker_id,zone,rainfall_mm_hr,temperature_c,aqi,humidity_pct,gps_lat,gps_lon,daily_earnings_inr,weekly_earnings_inr,num_deliveries,active_hours,gps_speed_variance,location_jump_km
W0136,Zone_D_Hyderabad,5.988268273998645,21.96687386598346,155,46.220502990217895,28.005544869068544,84.24864027575559,1052.8042714271073,6355.167628220111,7,6.892272547499193,3.679081302595592,0.2214961097412753
W0137,Zone_B_Mumbai,1.3829634431308866,23.85761947916697,207,47.676732198361016,16.067497345348762,83.67485661795249,892.3281111145641,5572.950619075025,11,3.333444673163704,3.1655288852299996,0.6237931156850799
W0138,Zone_B_Mumbai,30.802237864417087,29.72252090090575,170,79.36088705716764,14.626374522892018,86.49456806931333,885.4626793539899,5050.443001843919,22,4.4254427658297075,0.3684341118051869,1.4687493800967546
W0139,Zone_E_Chennai,9.318477025886182,31.873717860292167,104,59.2330897592851,26.392599077895667,87.28574025319762,690.5473012634505,6311.7163091515295,11,4.91693450721586,8.527206648430774,1.6682330229969693
W0140,Zone_A_Bangalore,2.596037254184837,42.40400394251262,449,80.48618620208677,19.838567102813222,77.63129313195577,675.1492614567003,4845.827619415895,10,11.24309567052558,2.044974657878419,0.03085800781040179
W0141,Zone_E_Chennai,11.138295391732502,22.013167674089672,61,34.24880024168504,26.282107896471555,84.77941512583496,852.7062472951148,4193.917803450142,26,4.303866393858894,4.273417641827228,3.0334688525833924
W0142,Zone_D_Hyderabad,9.626704347430717,37.87457918781267,194,61.69212758876998,27.010825242087556,78.05982663049308,636.0431616577888,6464.764814323634,5,4.892439028196682,3.6158080527315244,0.8976033932223303
W0143,Zone_D_Hyderabad,4.434204622971061,28.288089246195927,449,32.18488401191337,13.886829979181329,83.42767358283544,967.2043333543766,6413.482595848777,8,5.6935413008943225,3.60013108000552,1.043161644917321
W0144,Zone_D_Hyderabad,1.2053912139846927,29.604290322780535,445,34.072458224598044,26.85874325517976,80.60643347367173,723.0030626700457,4866.161286236715,33,8.63742738625387,0.567088853942514,3.314837025365634
W0145,Zone_D_Hyderabad,11.134412835191021,35.39855593733283,185,88.9184344673867,19.98344107483687,80.81318727483912,846.301407890276,5180.72091694326,25,3.182383924721405,2.7537436645354925,0.953761297188334
W0146,Zone_D_Hyderabad,7.3461042418603775,21.01822382750161,52,39.05094912264369,20.96483332626687,81.31195183728545,567.1349621868637,4766.457963736057,30,11.53945212493776,3.0107474235973624,0.09675274022698967
W0147,Zone_C_Delhi,14.79807080960515,33.059277969472404,193,64.60734434788911,22.80016167527272,84.2099584497358,790.929719733474,5761.299374052107,18,10.655712200947645,6.614585827132142,0.38823718713881905
W0148,Zone_B_Mumbai,7.343098604235151,31.33161766570445,79,56.72121416904592,27.53684518633537,81.1077396292227,672.1209179304695,6885.639433094466,13,7.772160730089501,9.163495850899029,6.242734870713669
W0149,Zone_D_Hyderabad,19.11770111308484,33.939610112065196,286,52.577316206824776,13.202034291990271,85.41314974637503,501.7065373987284,6062.3054388760975,16,8.740378674249568,3.9370945577947927,0.14601332281282894
W0150,Zone_A_Bangalore,8.027541190214876,32.31334915126254,328,88.48916746967271,20.43412679942151,81.86889576419779,931.2763134004476,6328.579714066426,10,2.16660471244216,0.45390849171614234,0.8767966054176451
W0151,Zone_A_Bangalore,8.231145809801472,48.0,397,31.418520790406816,23.766008270402857,78.23821456334755,1096.1739308637361,6155.782665352809,24,5.389447753484487,1.3514999045649654,1.3990516299308073
W0152,Zone_A_Bangalore,20.927586432297716,24.898080125989473,164,73.1463296014133,24.31876993163201,85.96460629882836,1019.4210384015919,5499.904681152725,28,9.95660230661442,0.9012227374758986,1.3595966578526528
W0153,Zone_A_Bangalore,5.1664731398811705,25.75202435998546,153,92.62063822388077,23.842012418286306,80.58618990560123,952.2536034855707,6366.672350329052,31,2.774829737923859,0.6654578079026068,0.007935608693921627
W0154,Zone_C_Delhi,1.4388795539029895,25.014875788601884,167,66.41093192501972,15.024075044648326,82.17388229967203,787.8818248081682,6096.02445033024,12,4.823138342107202,2.277737510850835,1.3909507031259947
W0155,Zone_A_Bangalore,0.29205021432094685,25.556183046717962,54,90.89346003215097,17.630450296272564,84.90279393879653,970.883534282174,6651.556572122508,5,7.852968283343113,1.302887073178127,0.9682779945093363
W0156,Zone_D_Hyderabad,14.070574526625856,24.90090298154786,409,33.396762153591546,18.567705301588813,81.09052649720608,1033.5779797860591,5132.360847070595,28,4.5641302769894185,1.2314411229477795,7.156776400633326
W0157,Zone_E_Chennai,9.683989670606795,39.51213224886041,297,57.22156573982049,25.610107881336177,78.11112508638453,870.523274450694,4109.510688363691,11,11.339779741445192,0.2812286059921632,0.34670559483629165
W0158,Zone_A_Bangalore,12.176653477978764,41.36403398391884,413,46.91025641253333,17.304405984149938,81.53834730773839,672.3459741531966,6336.200811898462,23,3.310586308042904,0.08914011900410243,0.8743889967315677
W0159,Zone_C_Delhi,2.3948149349344345,25.43402965000419,370,77.50336272374744,16.22913842910181,87.70004469309848,775.0923552112944,5779.815616484847,26,9.973943579077787,0.5422054044836466,1.0876671671787446
W0160,Zone_C_Delhi,1.4661255122827865,23.34115541516617,170,93.78431088232104,28.02767870080192,84.43073149082443,1105.4044732521904,5263.163119743011,39,7.079486919064083,0.9449032738114954,0.9908678293907938
W0161,Zone_A_Bangalore,0.14651476265668784,33.77132445109123,335,46.67445405887611,13.04003990479281,84.75197480560584,838.788374777475,5307.877750154007,34,9.50330775819956,2.819231246079066,2.1922158203979376
W0162,Zone_E_Chennai,4.316872615150692,25.58221564575223,198,72.52134909581484,28.665569519775254,84.32864725928651,351.28664201333555,7543.749060721692,33,5.107153283114474,3.5720610484713666,0.48545019284852464
W0163,Zone_A_Bangalore,8.913973756649446,35.063454542044084,133,42.87634612938311,23.59377652194685,79.64911510076192,629.6614804494709,4986.244277972583,26,7.1448960231203875,0.7575570182583773,0.4996721789322319
W0164,Zone_C_Delhi,4.979818675611507,31.623384166810396,280,66.74646654715465,25.98981493129605,82.01800573230463,786.3326945286278,4817.357354538934,15,10.568353497231763,2.765042559029198,2.61283033794257
W0165,Zone_B_Mumbai,5.753195628284312,17.874047080022144,337,60.15561163474185,17.554986462269852,85.61014982232383,1005.3737857626353,5568.2273867946815,24,6.668780991231044,2.0908436094619014,1.3874567735678496
W0166,Zone_D_Hyderabad,23.450615229814417,42.38004161064049,210,93.18034642604991,13.126181387139548,78.59482729357411,809.0316471389632,6444.392702378369,33,5.597198619102696,1.013174270506849,1.072819160166171
W0167,Zone_C_Delhi,4.2810261442511175,44.36702138476417,321,69.55427272527032,24.558338393272173,80.5008099817689,1008.164748245989,7322.721589223382,38,7.36155386252736,0.03432126661314196,0.37073972033218555
W0168,Zone_A_Bangalore,7.215250280723211,25.09769047612491,87,52.717914185643224,26.07948463261068,80.48424637143121,771.0756469678767,6025.8919707116565,5,9.17362753036367,3.1463368802840646,0.41534574092444054
W0169,Zone_D_Hyderabad,15.308717377197016,26.898387520512127,275,37.41622601771567,24.5995228848656,82.16580441802067,555.3561216646581,4483.673004816456,35,6.435633454985028,5.786269144370654,0.021215400114050417
W0170,Zone_A_Bangalore,5.050801312991798,32.28692312579924,191,39.831043867770745,15.15703453935325,88.0879824021756,776.2658262102873,7076.691416574239,34,11.38876975142273,1.282708912245463,0.19175847486958023
W0171,Zone_A_Bangalore,9.730904753530854,32.675654319896196,341,44.64560044683028,24.804161171660112,78.22902750418528,901.7417502319428,5484.425040738322,22,4.949458240423421,0.706705214397686,1.6276429097493352
W0172,Zone_B_Mumbai,19.831406436843068,35.26835418138264,200,46.312832987119364,25.048979957300727,83.10197073931043,889.292552401197,4829.832454484024,21,6.754636061691205,10.903729006369346,4.448900038319473
W0173,Zone_D_Hyderabad,29.86190415374668,46.0816363101308,163,85.29004375967395,23.30494014758687,79.43713856573187,661.7338376115047,4636.486034320516,18,9.569276593414415,1.6080889682996036,0.6770099448244402
W0174,Zone_D_Hyderabad,1.5908187931483597,28.584422180047603,286,66.47948123836412,25.00463173817026,87.98330669042524,797.3205697294352,6169.062975468365,27,8.891210904957582,1.2655184103016106,0.794241714492215
W0175,Zone_B_Mumbai,26.116627630420787,23.61362204369237,115,64.02040923933382,26.26555874690817,78.7236778510566,1252.701135709611,5691.063508949131,29,10.636410524171561,9.727943889849719,0.24570434798798804
W0176,Zone_C_Delhi,6.775027809955306,18.965446175883784,410,37.459976671499135,22.594945004951843,81.85889082550518,665.0096760554685,5776.06030155668,19,11.968091806811088,8.494272694048512,0.9841089702914827
W0177,Zone_A_Bangalore,2.9873545435139577,24.15255968046465,390,85.90908006771328,14.29995448072093,85.46915783621374,949.1085091695624,6529.202495257545,26,6.268583287950896,2.9741754688122595,0.07586423300555499
W0178,Zone_E_Chennai,6.145869673706975,29.73498421700962,307,76.98292970855144,20.60451939274193,85.10918782269641,535.4986452145306,4858.276326792285,7,3.1115087978331184,3.3592661862774293,4.992356583765506
W0179,Zone_A_Bangalore,39.13653097580592,44.356462908142305,298,34.398443523500106,14.12685948781136,82.06546927845447,979.5687736854493,6592.9237026189185,23,2.3041588080796798,1.2278962037067578,2.236271360430556
W0180,Zone_A_Bangalore,6.784912926673598,25.85910960771063,380,76.00928131993496,19.33917989031241,81.24246101388935,716.151191471733,5084.674141765048,38,9.268769061397716,0.4076865018691471,9.366006042988321
W0181,Zone_C_Delhi,3.9861603210049976,31.79030361311119,372,65.32998412727198,19.332282528184916,81.794213688371,910.3132387304411,7231.205899129885,39,10.740136713087157,4.259915390308623,4.288142110293793
W0182,Zone_A_Bangalore,10.034862739576596,29.868616831417985,229,35.312147473540584,13.942955537415816,80.3541836421133,656.2711597347698,5978.991212794512,5,4.2071258594441865,0.5176161424657743,1.2810737636599066
W0183,Zone_B_Mumbai,2.7462846771560296,39.507146187584674,239,59.78954169936267,18.411364436717772,79.71759573803344,893.6279200265061,4763.809176178898,25,3.5844803718990597,2.9825943217294313,1.4666264103442608
W0184,Zone_B_Mumbai,0.7889530497623504,48.0,203,61.50525866345305,14.653769960902775,82.716828733636,713.7024556387843,3879.6655333436165,33,2.62205091525691,14.108659418620075,0.42286490571140345
W0185,Zone_D_Hyderabad,1.3797521971241586,25.753049816637436,245,40.775345110612925,25.67011631814571,80.40016456553016,742.7427725550062,6147.139777823209,10,10.227029217172063,15.270451180297897,1.2399396988977924
W0186,Zone_E_Chennai,1.3701842406700713,26.084484459854224,360,91.47037955501835,27.873470810238636,80.6045859808903,916.2979009592545,5200.655779207853,5,5.113819398925843,1.3677933054317437,4.666663394738562
W0187,Zone_A_Bangalore,1.6475990155667297,38.35328701655258,311,85.24839914624303,14.04260030907543,84.59296548552521,785.4421785404476,5375.5474443825315,5,6.016968927597765,4.892339150775312,0.10438407761327266
W0188,Zone_A_Bangalore,1.4946006606751654,35.45513191701049,192,73.48645192639205,27.990820275208883,87.96020318235884,907.0572172324466,6112.956807339286,31,7.027501916096123,3.2129953277726377,3.9836937802976338
W0189,Zone_C_Delhi,10.240840510758066,44.77365860588827,391,60.04921146503947,21.156710269520573,84.01928176604125,821.3738022034973,6308.331061000525,25,10.394532342095507,10.424688191376926,0.833905078366773
W0190,Zone_B_Mumbai,2.0074635703448163,34.67142548260771,365,56.76476020299305,17.633137711671207,78.33137824430163,860.1240521870913,6478.968272535432,20,8.50833221561485,1.5833637818777422,4.595449150867775
W0191,Zone_E_Chennai,4.241393157948052,27.125663273703523,150,72.31327536481203,14.114420789363384,78.31630302962392,916.7629707030103,4560.126953293651,30,8.150646298578113,0.018546388525065738,5.65636883626621
W0192,Zone_D_Hyderabad,22.709741251283578,34.725238645538475,293,65.45307151144885,20.8098634355126,87.77537078513211,797.4972318113289,6640.715799699671,20,3.756720999559107,0.8870354983133306,2.222573869432115
W0193,Zone_B_Mumbai,6.423811416465936,38.869628644663266,61,34.047751882322565,25.453345602953828,80.7107405353192,700.592532099734,5036.763731065481,32,7.131898917098297,2.150245167015817,2.1838123694199387
W0194,Zone_D_Hyderabad,11.012890836523805,36.56385744957891,288,63.31267217007156,24.07196634081383,78.49432344969074,770.1531601105315,3695.000052201419,5,9.153810171786553,1.8969486971739355,1.205714937971235
W0195,Zone_C_Delhi,1.8912851711321648,34.05819224885838,98,82.41623512013456,13.693570981130787,83.96968154122412,1029.2708769750154,4557.247722511964,14,11.732608830304917,7.835794957682701,3.6101785295593145
W0196,Zone_C_Delhi,2.1355098099509506,38.53339751671323,91,59.85059204380227,14.051848998812876,84.23540680553486,867.4259626114824,5674.420073706052,21,4.014063092133522,5.705939507812734,6.520060250925508
W0197,Zone_A_Bangalore,0.41727212717565304,39.35436472356538,215,33.37717754102745,19.265397865595666,84.50385205728183,723.2652319884289,4716.948603135088,27,2.0954335306722665,1.7802065780099852,2.9840369998867198
W0198,Zone_E_Chennai,1.8504734406558088,41.05727192830022,131,81.10808295996216,17.565589805957504,80.38794190086145,910.2340912581578,5429.564424659165,11,2.7530143359846972,3.0600836357852823,1.945387452707036
W0199,Zone_D_Hyderabad,3.2654811863114555,35.18967910071714,340,43.08864583883833,16.571672304285556,77.66319538951633,920.2473377408708,5770.601990023342,11,5.758524651819792,0.5021916031246162,1.8668376465531125
W0200,Zone_B_Mumbai,1.9481181748310794,28.663055357465165,207,46.810354267722516,17.339871082757675,87.9221659901083,927.9998613696715,5354.891677512572,19,10.205446477459871,11.421096154406108,3.787184450622219
W0201,Zone_C_Delhi,0.9288590786036757,31.17370949146658,265,40.70591297309923,25.595027344090777,80.2096448934639,703.3244199443071,5104.516529714627,38,2.0714208176824505,13.6996261071845,1.5582982032635766
W0202,Zone_A_Bangalore,1.2855621349335253,39.65207173206686,207,51.463979216647346,27.58180324738329,84.8010839109675,747.6413508571158,4499.443149609419,8,6.567305928858403,19.51123854375444,3.2578520181384607
W0203,Zone_A_Bangalore,6.176293433653791,23.464514632102112,183,79.18884786976128,19.30062257353555,85.13160259469007,748.4756175419483,5517.555046572265,18,5.2923061534139455,10.145751315574357,1.422154964615034
W0204,Zone_D_Hyderabad,2.310922063450966,32.94938647098321,116,63.760080867755924,27.216553833693453,84.08808010445844,795.9028131900712,3848.034089932212,18,2.524817100997276,0.9555657756242488,0.12895816575249072
W0205,Zone_C_Delhi,4.5298111551091855,26.853289501381113,385,43.31728281979632,17.979632079716534,80.8793998575074,930.8378777715602,4951.201566624462,20,6.502362866726173,0.23648792990183043,0.9688445892845429
W0206,Zone_E_Chennai,7.000051847143304,30.22995858347854,56,87.05895507988265,20.42770438423191,80.42783954065192,894.427720709652,4757.772712751391,11,4.547487073367188,4.332704277744131,1.1755607774610237
W0207,Zone_C_Delhi,11.724574340125422,40.22761490085839,63,87.1728205718494,16.471258165492795,83.9548174531892,906.2825435735743,5308.498518792868,36,5.518848343470065,12.18658756899904,0.3054103551072583
W0208,Zone_D_Hyderabad,0.40105730100015424,31.528792544159227,122,86.58759762799045,23.019521466378336,86.85383284300627,1053.1028713557284,5329.336160552584,23,9.05615304784293,0.9761304868117536,0.216276137176386
W0209,Zone_D_Hyderabad,16.064942438261195,30.37149238524919,448,45.521753739800054,28.36790161976198,87.72472427237267,953.3336398737445,6267.965339546996,6,7.2155098391096715,0.03533916507501529,1.5334365307107647
W0210,Zone_C_Delhi,9.885936903672963,19.121150872160648,212,59.33055737176423,22.435190917485382,78.64378268756059,828.7297562505869,6766.781821799679,14,3.246474289928133,8.186513936236013,0.1779764117439072
W0211,Zone_D_Hyderabad,0.8529543037633426,35.97002852821777,115,94.02432764915687,18.55346252899407,79.17214901605537,672.4172235921251,4605.776927810424,21,11.61414540423639,0.39952354253244,0.7217824051570205
W0212,Zone_C_Delhi,20.681346984880907,35.1638734491286,396,80.18081096014937,23.135515646650347,87.70315159485726,742.8179487293695,7094.266100216024,16,8.359107657097383,2.669669815798872,2.7298249901172684
W0213,Zone_B_Mumbai,25.36693546378928,47.30603778644368,179,31.765882379661388,14.842146719753124,85.45458046601576,810.7442398482659,4876.563520382854,10,9.658684256625316,5.679816214697468,6.672627940710992
W0214,Zone_C_Delhi,0.6302282756016341,27.537774120375992,255,34.23829843193198,26.940813468193298,87.03633330816155,974.369474100417,5638.021426338471,26,2.792131500083708,1.351159975713045,2.5307787582182018
W0215,Zone_C_Delhi,3.2417684312865083,31.753202621311512,325,60.15553949280163,20.848726422321413,79.6884324486617,845.9002098840859,5908.690391318654,36,2.4705837946001887,0.4384902277175139,9.819467492024907
W0216,Zone_D_Hyderabad,16.409351832266424,31.995069469686044,305,89.09931338100141,19.999725924226343,83.84592740798153,751.5706067667335,7455.666202066005,24,2.1944805036808117,7.348841359763341,2.3968959969507355
W0217,Zone_D_Hyderabad,13.793572402143084,42.6196262381078,315,65.01561686692642,22.156663657565602,85.07230761970871,740.0660671409162,5066.174129789869,5,3.8879402777344447,4.973627938684316,0.6956979316043455
W0218,Zone_A_Bangalore,2.039796320618005,29.237635740904384,74,62.35781302222887,22.771585032072558,84.84520836282731,839.5632686618161,4062.6095896175575,10,6.144083977184952,22.322905749096517,2.2298037357929243
W0219,Zone_A_Bangalore,2.3489903118153324,32.232172206162716,330,36.85579049718099,14.034057738378905,81.90803826136033,983.498134332565,6692.303576154385,23,11.358261334028228,2.1103208165250695,2.4223759772027305
W0220,Zone_B_Mumbai,4.6278511002436975,34.863172077732315,302,72.69070680707911,23.68535209532976,77.66626483026613,1088.6528958662675,4833.301152963652,22,6.570596592657763,0.31876021267920746,0.9295609382263796
W0221,Zone_A_Bangalore,6.6266256466861435,31.492872985250866,359,83.43670543901466,16.72252054898537,83.79560141348604,819.1347102955499,5210.7291355395255,10,4.902551053725294,6.6278787954983525,0.035745237166686136
W0222,Zone_C_Delhi,9.63001834058552,26.428531083595775,338,54.727300487991556,24.18045159360412,80.23349662313977,843.2885228856103,4605.8002768590595,37,7.619352535196633,3.6879350040216496,2.429392085078396
W0223,Zone_D_Hyderabad,4.603125630003512,31.55271994318646,213,80.41477031014628,25.896049751270308,82.36274585834322,667.9087440763926,5213.036981560865,27,3.119345781347892,1.1989309458069142,0.04387800981527795
W0224,Zone_A_Bangalore,6.208911092209176,38.58905399887818,144,92.69098250355276,25.60254441932982,87.84187496290522,1140.8788853649198,4827.686771035647,27,8.095058910049833,7.610089092928668,1.9949369230417129
W0225,Zone_A_Bangalore,13.762289403898425,21.787877604711518,319,43.244819843299794,21.629515285044647,81.80958143053829,639.8495742765874,6041.153453195817,30,7.684319543305033,1.1392448086348104,0.35733605113146794
W0226,Zone_B_Mumbai,0.37372952321478464,31.06375739317501,370,64.01642602765818,21.11868429850987,86.5698573519758,1025.7493467670824,5564.633303777583,17,9.919930334057097,1.5099981045377497,1.6675952627246744
W0227,Zone_B_Mumbai,2.909366218823972,24.399033480486615,159,48.66396727549741,15.157440189162706,79.53623854209191,795.1996070481293,4955.155871508257,11,11.866876116170241,0.4854658910253433,1.4020080311486844
W0228,Zone_C_Delhi,12.494918749560258,39.56037303139874,385,81.53553723719955,25.15046917636954,84.76257337867031,760.0950259239521,6296.697581327142,19,4.508734717161105,2.5493993475865966,0.027211565225478688
W0229,Zone_D_Hyderabad,22.557667543306135,17.8145047617298,359,67.54356878227523,17.188268211058087,88.05167510794058,683.4994642171109,5703.997400539679,31,7.0965645080376065,2.714413559428721,0.9015499944677778
W0230,Zone_B_Mumbai,7.167791122084008,25.528625221827294,287,71.24785714076975,20.747787680523555,78.60044548942771,1211.50729741107,4023.161399644756,30,11.088654063190036,3.6135163546133082,1.83804475583014
W0231,Zone_A_Bangalore,7.5952950235306895,33.01769500051617,430,81.86442037503312,17.391530668254763,77.58985537605368,883.2237434917591,6235.7626512674415,37,9.851898844228414,6.171546129800274,3.7757464286729268
W0232,Zone_D_Hyderabad,1.1336133854066337,42.52419223387472,436,55.73808072305957,15.014488135395151,82.18269416043223,853.1920655656095,5647.894307082108,19,6.874063031008076,11.827673914586043,4.3900121291702865
W0233,Zone_D_Hyderabad,5.9314324608355085,29.4739979114161,439,89.48085444645781,22.84701161088944,78.50035521695476,983.0098539331814,6612.585990073234,31,11.453716496147779,0.7409579295889164,1.3227156000245368
W0234,Zone_A_Bangalore,7.6060679905529,25.558403786454413,74,64.6468763709991,13.75844615020188,85.5825509765033,752.3750911555055,5599.133941074116,9,2.572366935168094,0.27940373151711373,2.6070153647573044
W0235,Zone_B_Mumbai,2.7769280326065333,45.04925655552472,190,40.26706348429762,24.72859469919396,87.37712556956444,850.2768932846509,4866.632519545924,6,11.30998619712584,0.09352544039487337,0.7609243357394053
W0236,Zone_A_Bangalore,3.1367461187854384,18.415888796670046,166,75.23344268097216,17.91787136512564,82.18742650525459,858.4504430218182,5336.56373335853,37,2.5050739238280655,0.775213426464107,0.8376673584358942
W0237,Zone_D_Hyderabad,4.73664984802472,15.0,441,81.56198777848654,12.902128149470869,80.29408573527876,773.17814014778,6143.135464704576,20,7.473047441146843,5.363984252167748,0.43249357546985756
W0238,Zone_E_Chennai,0.20275360750314514,33.52011560042666,74,50.58950900938923,20.975840399948233,82.19155584527138,1029.945711877887,4883.41035223931,27,10.904409480010857,6.500162754862315,1.6508358105753536
W0239,Zone_E_Chennai,3.8872476125613575,25.98356620517911,128,85.71665170491895,13.64026015473613,85.31323643278,817.2018382756144,5147.762570313953,20,4.627209435613028,7.72072603963694,0.7554007340784575
W0240,Zone_C_Delhi,2.3755693562362987,21.830137462954294,117,88.89931155977482,17.263479013570212,77.597784945068,617.0301919946755,5322.649136000746,18,6.722484989451585,1.3966400708885185,0.1762878101627215
W0241,Zone_A_Bangalore,3.9674923023198265,35.66685157839483,222,47.998791679557584,24.070228501800315,83.86610308643473,804.7753954718689,4580.502711827302,33,5.243288791369666,1.8256588202734654,2.310403926166881
W0242,Zone_A_Bangalore,1.2756310328478127,31.95040571016959,61,93.92889572648943,13.89049602162548,84.1235501967837,887.3768007570845,4894.941260297141,30,11.521439170763514,3.2998643734501694,2.4603133084866142
W0243,Zone_C_Delhi,22.120798999430246,25.487370954106172,337,39.1462493231693,26.161548179224837,84.3870330664761,715.9760149168587,5638.040153443352,39,10.236455947530908,0.32633711686590816,0.8925505140817133
W0244,Zone_C_Delhi,9.003988138795599,19.757564810632843,177,43.131018446161846,12.960354778005614,80.11383846379347,727.8107810244342,6461.982198122407,19,9.090015113263796,4.722699072210171,0.15965282762153046
W0245,Zone_C_Delhi,11.366329578930316,36.97965862624116,145,41.9746145504717,16.799817133390057,85.21176941248376,768.0611442810939,5753.71758776838,7,7.8762698661510875,20.593708947510557,1.1112893773073365
W0246,Zone_D_Hyderabad,15.567090323777911,35.20160942366929,141,88.10933115051158,24.60628408720273,78.48702805238318,1033.185349010044,5463.310992504783,27,10.20591789324148,2.2377387922464314,1.1679953533660437
W0247,Zone_A_Bangalore,6.900364218488852,29.206593089764937,190,72.52901590112252,17.897068365723047,79.65211963384145,776.9262966031441,4834.983380838152,33,5.922670415235471,6.988748115916858,2.2092861843097467
W0248,Zone_D_Hyderabad,0.9093209451745585,44.77309596838133,80,39.886778409447736,14.509899731443014,86.9766765038684,1064.3675527826547,6376.128329376185,38,6.475518551060619,3.4660750699989853,0.7578889919973836
W0249,Zone_C_Delhi,7.702583632948226,21.43932186939078,383,58.62102219394268,18.59169591704676,85.47821002784691,757.7574342777497,5846.804399957474,37,9.300017210808615,0.6837505176656,2.295180403544764
W0250,Zone_A_Bangalore,8.839230578713735,17.79579863260209,69,69.99437162953714,17.172213924875503,77.64845198332253,898.7521204384813,4934.616189184609,27,5.577547632937143,4.364210336002726,4.103474418837992
W0251,Zone_D_Hyderabad,13.682166488084093,24.464735440950044,195,35.42516552430992,26.214848054136766,80.18246361199384,783.0635988670373,6218.918766947921,11,2.639009420483738,1.7824767177968373,0.5422689311387047
W0252,Zone_D_Hyderabad,5.6503464938298205,29.635311869156016,365,87.35706394647701,17.850897097845262,79.81559001632618,963.1124755435708,5947.661649208374,7,2.7433460888607146,0.17504465980304867,7.718818997199838
W0253,Zone_C_Delhi,1.3648466672931223,31.946715594581534,439,82.23422980369978,25.365133054060912,80.4247083427993,682.2588768152082,4849.175720507012,36,3.1536280130570384,5.038327118519632,0.9767202050682908
W0254,Zone_A_Bangalore,3.337621802617039,28.070111537149362,209,62.838440282481486,26.99157988800961,80.17364551902277,961.4289219365847,5418.8973949886395,35,10.696813233436627,9.792578558220752,0.6219251045442189
W0255,Zone_C_Delhi,4.511148254746234,32.816443172114376,398,92.86322999184608,19.754315229309167,78.17528399402273,867.0804100464526,5105.78181740565,22,6.722264257562044,2.113843020963185,1.0946721254344844
W0256,Zone_A_Bangalore,10.382246116218617,19.98768460647645,92,57.15446365288148,27.27710167289939,82.45655757924565,754.0012274833826,7606.830352025284,11,9.128823693447366,2.473904714260402,0.19830956865693347
W0257,Zone_E_Chennai,8.457817212014195,41.55011683258608,303,93.96717073737236,18.861625252618445,85.41352152769058,825.0667772934775,5925.395906500527,5,5.9290933560489325,11.08303171423074,0.2686769370444714
W0258,Zone_B_Mumbai,4.402067596518061,29.34279057285945,179,73.41479992223576,28.13243898054371,84.05270262694832,1080.0782411548262,5649.409643878592,18,4.587109474156345,8.399538299310938,1.070352916680045
W0259,Zone_B_Mumbai,43.06195772169812,38.93836665270502,109,71.2536327615062,14.310774487504052,84.76701402085926,870.6766757321175,5878.130444861371,36,5.471921675622119,6.2755029050751165,2.874708181900796
W0260,Zone_B_Mumbai,9.308330084672093,32.74180277102163,200,40.78706819422602,23.754904410751237,78.37641112819138,744.5907976131042,6603.330070557999,10,9.941823453171835,1.4303972117695358,4.611424747174971
W0261,Zone_C_Delhi,2.7079452875679992,33.65402575323027,336,87.32530428980186,20.702261839219474,87.7760996699093,669.296007575783,5433.295884449228,14,8.252161250314382,12.051778941048736,2.1861631668050014
W0262,Zone_E_Chennai,1.0734300462488686,34.558138241857634,54,57.78682971483998,19.024851126199223,86.55571180550467,925.8106410146496,5028.072561707395,11,11.37639779957902,0.8386373967168377,0.2223538078334783
W0263,Zone_A_Bangalore,1.6588829258982587,33.58166848013852,315,40.54517137586116,22.896847684227893,86.19497543975315,879.3767870516028,6175.426582477934,30,8.79704778576834,4.927809095349618,2.229603845927085
W0264,Zone_D_Hyderabad,2.8230684939514097,35.14178207894035,394,30.819488798424338,24.02094204782243,86.38822509445109,954.2531042632336,5360.04434719895,38,7.701816317546939,0.14612037116064988,2.018061997337443
W0265,Zone_A_Bangalore,1.7516487495429403,40.63322024105945,179,66.38411943649487,12.968939660474884,87.57327348783382,630.6662890465236,4644.083736735597,34,8.101960089858345,5.160188984075592,3.277361887494377
W0266,Zone_D_Hyderabad,2.064917454545804,31.57216935761176,431,64.28097543797396,15.53785880220574,83.37794283402793,674.160932066275,4488.250854595153,25,11.423714394684147,1.6227286678353645,3.488782535733775
W0267,Zone_A_Bangalore,3.3560584821544652,35.672030060708096,316,76.7579854539953,24.166127600022236,79.66304579297037,1022.031879887785,6723.437240671627,21,9.882009298667061,2.9862492947284727,4.05298598780119
W0268,Zone_E_Chennai,1.90402433662887,29.282114445702184,227,87.86677344615714,23.428889534535664,84.16126296480745,899.7012470169011,5605.315653535427,37,2.240412373664378,2.1176201060263162,1.0693198844043037
W0269,Zone_D_Hyderabad,22.707514493559152,41.52093772359578,302,35.16142800179692,28.1635505810331,85.52312013161374,930.0101276856343,5028.3460928060795,14,7.341396961356972,0.9482824966458042,2.3937586807494338
W0270,Zone_C_Delhi,0.8363571259200016,24.58886158352584,105,77.54727187212356,24.92439708596237,85.46950784822347,705.5969451838071,5312.532071166349,16,8.883384115465649,4.864051323981792,0.6246336878176154
W0271,Zone_A_Bangalore,7.434123501127027,44.40752346328652,132,42.181776366342845,27.92220878215514,83.1316494610023,702.8519202506623,6145.9557744066815,20,9.48698478439155,10.684317580728726,14.635300318632487
